date	funestus_sc_1.75_arabiensis_sc_2	funestus_sc_0.1_arabiensis_sc_1.75	funestus_sc_1.75_arabiensis_sc_2	observed
20120214	0.0068226121366	0.00680933846161	0.0068226121366	NaN
20120215	0.00778967887163	0.00680933846161	0.00778967887163	NaN
20120216	0.00973709858954	0.00680933846161	0.00973709858954	NaN
20120217	0.00876338873059	0.0107003888115	0.00876338873059	NaN
20120218	0.00486854929477	0.00972762610763	0.00486854929477	NaN
20120219	0.00584225915372	0.010689990595	0.00584225915372	NaN
20120220	0.00486854929477	0.0097087379545	0.00486854929477	NaN
20120221	0.00681596901268	0.01359223295	0.00681596901268	NaN
20120222	0.00584225915372	0.0116504849866	0.00584225915372	NaN
20120223	0.00778967887163	0.01359223295	0.00778967887163	NaN
20120224	0.00876338873059	0.0126091176644	0.00876338873059	NaN
20120225	0.00973709858954	0.0145489815623	0.00973709858954	NaN
20120226	0.0107108084485	0.0126091176644	0.0107108084485	NaN
20120227	0.0116959065199	0.0174587778747	0.0116959065199	NaN
20120228	0.00974658876658	0.00968992244452	0.00974658876658	NaN
20120229	0.0136452242732	0.0125968996435	0.0136452242732	NaN
20120301	0.00974658876658	0.0164569225162	0.00974658876658	NaN
20120302	0.0116959065199	0.015488867648	0.0116959065199	NaN
20120303	0.00487329438329	0.0106485961005	0.00487329438329	NaN
20120304	0.0116845183075	0.0145208127797	0.0116845183075	NaN
20120305	0.00877192988992	0.0125847049057	0.00877192988992	NaN
20120306	0.0107212476432	0.0125847049057	0.0107212476432	NaN
20120307	0.00877192988992	0.0106485961005	0.00877192988992	NaN
20120308	0.0116845183075	0.0125603862107	0.0116845183075	NaN
